TIPO_PRODUTO;NOME_PRODUTO;NUMERO_REGISTRO_PRODUTO;CLASSE_TERAPEUTICA
MEDICAMENTO;HALOTANO ( PORT 344/98  LTC1);104650151;ANESTESICOS GERAIS VOLATEIS E GASOSOS
MEDICAMENTO;HAMAMELIS COMPOSTA;107740004;FITOTERAPICOS ASSOCIADOS + TERAPIA VARICOSA INCLUSIVE ANTI-HEMORROIDARIOS
MEDICAMENTO;HAMAMELIS EC;116780006;ANTIVARICOSOS DE ACAO SISTEMICA
MEDICAMENTO;HAMAMELIS ORIENT;123970029;ANTIVARICOSOS DE ACAO SISTEMICA
MEDICAMENTO;HANDEX;128520005;ANTISSEPTICO
MEDICAMENTO;HANSENSTAT;102350404;HANSENOSTATICOS
MEDICAMENTO;HANSON;102980091;HANSENOSTATICOS
MEDICAMENTO;HANTINA;101180142;NITROFURANICOS
MEDICAMENTO;HARIP;125680308;ANTIPSICOTICOS
MEDICAMENTO;HARMONET;121100091;ANTICONCEPCIONAIS
MEDICAMENTO;HARMONIL;107140127;ANSIOLITICOS SIMPLES
MEDICAMENTO;HARPAGOPHYTUM PROCUMBENS;123360005;FITOTERAPICO SIMPLES
MEDICAMENTO;HARTERYA;156510096;ANTICOAGULANTES
MEDICAMENTO;HARVONI;109290002;ANTIVIRAIS DE AÇÃO DIRETA
MEDICAMENTO;HAVANTE;113001115;VASODILATADORES
MEDICAMENTO;HAVRIX;101070110;VACINAS
MEDICAMENTO;HAZOL;123520214;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HC - GLICORAD;111040002;AGENTES DIAGNOSTICOS RADIOATIVOS
MEDICAMENTO;HC-EsqueleRad;111040001;AGENTES DIAGNOSTICOS RADIOATIVOS
MEDICAMENTO;HD 120 BIC AC;100419924;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HD 120 BIC AC;1032239;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HD 170;132230027;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HD 170 BIC AC;132230012;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HD NOVO TIPO A;117570005;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HD NOVO TIPO B;117570007;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HEA;102980242;SUBSTITUTOS DO PLASMA E EXPANSORES PLASMATICOS
MEDICAMENTO;HEALVIT H3;110330010;POLIVITAMINICOS COM MINERAIS
MEDICAMENTO;HEBERON ALFA R;117470003;OUTROS PRODUTOS COM ACAO IMUNOPROTETORA
MEDICAMENTO;HEBERON ALFA R;131040003;IMUNOMODULADOR
MEDICAMENTO;HEBLAX;115570068;FITOTERAPICO SIMPLES
MEDICAMENTO;HEBRIN;104971154;ANTISSEPTICO
MEDICAMENTO;HECLIVIR;104650120;ANTIVIROTICOS
MEDICAMENTO;HECLIVIR;172870185;ANTIVIROTICOS
MEDICAMENTO;HECLIVIR;155840323;ANTIVIROTICOS
MEDICAMENTO;HECROSINE;100320047;HEPATOPROTETORES E LIPOTROPICOS
MEDICAMENTO;HEDD;103900212;ANTIPSICOTICOS
MEDICAMENTO;HEDERA 1Farma;104810143;EXPECTORANTES
MEDICAMENTO;HEDERA CATARINENSE;100663395;EXPECTORANTES
MEDICAMENTO;HEDERA HELIX VITAMEDIC;103920195;EXPECTORANTES
MEDICAMENTO;HEDERA HERBARIUM;100663399;EXPECTORANTES
MEDICAMENTO;HEDERA TEUTO;103700745;EXPECTORANTES
MEDICAMENTO;HEDERAFLUX;106890195;EXPECTORANTES
MEDICAMENTO;HEDERAX;118610265;EXPECTORANTES
MEDICAMENTO;HEDERAX;158190012;EXPECTORANTES
MEDICAMENTO;HEDRA EXPEC;167730378;EXPECTORANTES + FITOTERAPICO SIMPLES
MEDICAMENTO;HEIMER;100431040;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HELICID;100330081;ANTIULCEROSOS
MEDICAMENTO;HELICOCID;105830161;ANTIBIOTICOS SISTEMICOS SIMPLES + MACROLIDEOS
MEDICAMENTO;HELICOCID TRIPLICE;135690031;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;HELICOPAC;105830238;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;HELIORAL;118600095;PROTECAO, APARENCIA E CICATRIZACAO DA PELE E MUCOSAS
MEDICAMENTO;HELIORAL;103900202;PROTECAO, APARENCIA E CICATRIZACAO DA PELE E MUCOSAS
MEDICAMENTO;HELITON;104810080;ANTIPARASITARIOS
MEDICAMENTO;HELLEVA;102980366;VASODILATADORES
MEDICAMENTO;HELMIBEN;100430689;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL
MEDICAMENTO;HELMIBEN MEB;100431253;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL
MEDICAMENTO;HELMILAB;138410036;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL
MEDICAMENTO;HELMILESS;124510012;ANTIPARASITARIOS
MEDICAMENTO;HELMIN;100380019;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL
MEDICAMENTO;HELMIZOL;103700098;PRODUTO PARA TRATAMENTO DA TRICOMONIASE
MEDICAMENTO;HELMIZOL;103700071;ANTIPARASITARIOS
MEDICAMENTO;HELMIZOL;103700167;ANTIBIOTICOS SISTEMICOS SIMPLES + ANTIPARASITARIOS
MEDICAMENTO;HEMACIT;109740209;ANTIANEMICOS SIMPLES
MEDICAMENTO;HEMAREG;118190181;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;HEMAREG B6;118190179;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;HEMATIASE B12;104440034;VITAMINAS E SUPLEMENTOS MINERAIS
MEDICAMENTO;HEMATOFER;125680048;ANTIANEMICOS SIMPLES
MEDICAMENTO;HEMATOM;109740044;ANTIVARICOSOS TOPICOS
MEDICAMENTO;HEMAX ERITRON;112130049;OUTROS ANTIANEMICOS
MEDICAMENTO;HEMAX ERITRON;105730530;OUTROS ANTIANEMICOS
MEDICAMENTO;HEMETIL;147610006;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;HEMIFUMARATO DE BISOPROLOL;100890384;BETABLOQUEADORES SIMPLES
MEDICAMENTO;HEMIFUMARATO DE QUETIAPINA;101830149;ANTIPSICOTICOS
MEDICAMENTO;HEMIFUMARATO DE QUETIAPINA;102980379;ANTIPSICOTICOS
MEDICAMENTO;HEMIFUMARATO DE QUETIAPINA;100470492;ANTIPSICOTICOS
MEDICAMENTO;HEMIFUMARATO DE QUETIAPINA;135690631;OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF
MEDICAMENTO;HEMIFUMARATO DE QUETIAPINA;101070291;ANTIPSICOTICOS
MEDICAMENTO;HEMIFUMARATO DE QUETIAPINA;121100306;ANTIPSICOTICOS
MEDICAMENTO;HEMIFUMARATO DE QUETIAPINA;100431108;ANTIPSICOTICOS
MEDICAMENTO;HEMIFUMARATO DE QUETIAPINA;156510052;ANTIPSICOTICOS
MEDICAMENTO;HEMIFUMARATO DE QUETIAPINA;100890394;ANTIPSICOTICOS
MEDICAMENTO;HEMISSUCCINATO DE CLORANFENICOL;106460115;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;HEMISSUCINATO SODICO DE HIDROCORTISONA;112830078;ANTINFLAMATORIOS
MEDICAMENTO;HEMITARTARATO DE NOREPINEFRINA;113430126;VASOCONSTRITORES E HIPERTENSORES
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;106460183;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;102351044;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;167730354;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;104070103;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;105830745;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;126750152;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;112130442;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;105730448;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;112130453;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;105730595;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE RIVASTIGMINA;123520259;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;100470392;HIPNOTICOS
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;121100289;HIPNOTICOS
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;102351065;HIPNOTICOS
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;105830750;HIPNOTICOS
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;167730368;HIPNOTICOS
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;126750155;HIPNOTICOS
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;101810648;HIPNOTICOS
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;113001147;HIPNOTICOS
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;183260191;HIPNOTICOS
MEDICAMENTO;HEMITARTARATO DE ZOLPIDEM;102351108;HIPNOTICOS
MEDICAMENTO;HEMO DOTTI;108580015;ANTI-HEMORROIDARIOS TOPICOS
MEDICAMENTO;HEMOAL;100430617;ANESTESICOS LOCAIS
MEDICAMENTO;HEMOAL;103720022;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS
MEDICAMENTO;HEMOBLOCK;105830258;ANTIFIBRINOLITICOS
MEDICAMENTO;HEMOBLOCK;135690606;ANTIFIBRINOLITICOS
MEDICAMENTO;HEMOCON CPHD CLORETO DE SODIO +  CLORETO DE CALCIO + ASSOCIADO;120140002;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HEMOCON CPHD CLORETO DE SODIO + ASSOCIADO;120140004;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HEMOFARB;104340005;ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;HEMOFIL;156280009;SANGUE TOTAL OU PLASMA
MEDICAMENTO;HEMOFIL;169790018;SANGUE TOTAL OU PLASMA
MEDICAMENTO;HEMOFIL;106390292;SANGUE TOTAL OU PLASMA
MEDICAMENTO;HEMOFIL M;106830072;SANGUE TOTAL OU PLASMA
MEDICAMENTO;HEMOFLEB;105500164;ANTI-HEMORROIDARIOS TOPICOS
MEDICAMENTO;HEMOFLORA;105290016;FITOTERAPICO SIMPLES
MEDICAMENTO;HEMOFOL;102980371;ANTICOAGULANTES
MEDICAMENTO;HEMOGENIN;113000219;OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE
MEDICAMENTO;HEMOHES;100850128;SUBSTITUTOS DO PLASMA E EXPANSORES PLASMATICOS
MEDICAMENTO;HEMOLENTA;100431069;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HEMOLENTA COM GLICOSE;100431073;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HEMOLIVRE;124510011;ANTIVARICOSOS DE ACAO SISTEMICA
MEDICAMENTO;HEMOLIX;125100001;ANTICOAGULANTES
MEDICAMENTO;HEMOPLANT;118600064;FITOTERAPICO SIMPLES
MEDICAMENTO;HEMOPLANT;118600092;FITOTERAPICO SIMPLES + TERAPIA VARICOSA INCLUSIVE ANTI-HEMORROIDARIOS
MEDICAMENTO;HEMOPRESS;109060079;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;HEMOPREX;106460119;OUTROS ANTIANEMICOS
MEDICAMENTO;HEMOPROCT;105710142;ANTIVARICOSOS TOPICOS + FITOTERAPICO SIMPLES
MEDICAMENTO;HEMORROIDEX;111250011;ANTI-HEMORROIDARIOS TOPICOS
MEDICAMENTO;HEMORROIGIA;102470013;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;HEMORROIMED;102660015;PRODUTOS HOMEOPATICOS
MEDICAMENTO;HEMORROIMED;102660156;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;HEMOSEV;102350960;OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF
MEDICAMENTO;HEMOSOL - SOLUÇÃO PARA HEMODIÁLISE FRAÇÃO ÁCIDA;106830104;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;HEMOTIN;126030054;OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE
MEDICAMENTO;HEMOVIRTUS;122830096;PRODUTOS NATURAIS ASSOCIADOS
MEDICAMENTO;HEMOVIRTUS;172870029;ANTIVARICOSOS TOPICOS
MEDICAMENTO;HEMOVIRTUS;178170005;ANTIVARICOSOS TOPICOS
MEDICAMENTO;HENETIX;149800003;CONTRASTES RADIOLOGICOS
MEDICAMENTO;HENFER COMPLEXO B + VITAMINA C;110330005;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;HEPA-MERZ;109740162;PRODUTOS NAO ENQUADRADOS EM CLASSES TERAPEUTICAS
MEDICAMENTO;HEPABILE;100610061;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;HEPACHOFRIL;100020031;HEPATOPROTETORES E LIPOTROPICOS
MEDICAMENTO;HEPALIN;106460167;COLAGOGOS E COLERETICOS
MEDICAMENTO;HEPALIVE S.O.;118600076;COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES
MEDICAMENTO;HEPAMAX-S;116370069;ANTICOAGULANTES
MEDICAMENTO;HEPAMINO;100850075;NUTRIENTES PARENTERAIS
MEDICAMENTO;HEPAR COMPOSITUM AMPOLAS INJETÁVEIS;128420026;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;HEPARIN;102980022;ANTICOAGULANTES
MEDICAMENTO;HEPARINA EVANS;149160004;ANTICOAGULANTES
MEDICAMENTO;HEPARINA SODICA;104970214;ANTICOAGULANTES
MEDICAMENTO;HEPARINA SODICA;121100090;ANTICOAGULANTES
MEDICAMENTO;HEPARINA SODICA;100630139;ANTICOAGULANTES
MEDICAMENTO;HEPARINA SODICA;102350402;ANTICOAGULANTES
MEDICAMENTO;HEPARINA SODICA;100850110;ANTICOAGULANTES
MEDICAMENTO;HEPARINA SODICA;126030010;ANTICOAGULANTES
MEDICAMENTO;HEPARINA SODICA;100630181;ANTICOAGULANTES
MEDICAMENTO;HEPARINA SÓDICA;137640005;ANTICOAGULANTES
MEDICAMENTO;HEPARINOIDE + SALICILATO DE ETILENOGLICOL + NICOTINATO DE BENZILA;102850047;ANTIVARICOSOS TOPICOS
MEDICAMENTO;HEPARINOX;102980508;ANTITROMBOTICO
MEDICAMENTO;HEPAT;177940043;COLAGOGOS, COLERETICOS E HEPATOPROTETORES + FITOTERAPICO SIMPLES
MEDICAMENTO;HEPATECT;109140021;IMUNOGLOBULINAS
MEDICAMENTO;HEPATECT CP;109140015;IMUNOGLOBULINAS
MEDICAMENTO;HEPATILON;116800034;FITOTERAPICO COMPOSTO
MEDICAMENTO;HEPATILON;106890144;HEPATOPROTETORES E LIPOTROPICOS
MEDICAMENTO;HEPATILON;106890155;COLAGOGOS E COLERETICOS
MEDICAMENTO;HEPATILON;106890161;COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES
MEDICAMENTO;HEPATO DELFIN;103410014;HEPATOPROTETORES E LIPOTROPICOS
MEDICAMENTO;HEPATOCLER;109220031;COLAGOGOS, COLERETICOS E HEPATOPROTETORES
MEDICAMENTO;HEPATODORON WELEDA;100610021;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;HEPATOGENOL;104340006;HEPATOPROTETORES E LIPOTROPICOS
MEDICAMENTO;HEPATOMED;102660016;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;HEPATONIL;102850009;HEPATOPROTETORES E LIPOTROPICOS
MEDICAMENTO;HEPATOPLANTAS;116780017;COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES
MEDICAMENTO;HEPATOPLEX;109220028;HEPATOPROTETORES E LIPOTROPICOS
MEDICAMENTO;HEPATORELL H;123960003;PRODUTOS HOMEOPATICOS-COMPONENTE UNICO
MEDICAMENTO;HEPATOTRIS;111250003;HEPATOPROTETORES E LIPOTROPICOS
MEDICAMENTO;HEPATOX;115600051;HEPATOPROTETORES E LIPOTROPICOS
MEDICAMENTO;HEPATOZAN;152750001;FITOTERAPICO SIMPLES
MEDICAMENTO;HEPEEL;128420040;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;HEPOFIGON;115700033;COLAGOGOS E COLERETICOS
MEDICAMENTO;HEPSERA;101070207;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
MEDICAMENTO;HEPTAR;100430124;ANTICOAGULANTES
MEDICAMENTO;HEPTRIS;188300076;ANTITROMBOTICO
MEDICAMENTO;HEPTRON;137640078;ANTITROMBOTICO
MEDICAMENTO;HERCEPTIN;101000552;ANTINEOPLASICO
MEDICAMENTO;HERIN;108580224;ANTICOAGULANTES
MEDICAMENTO;HERIVYL;100330085;VASODILATADORES
MEDICAMENTO;HERPESIL;100470317;ANTIVIROTICOS
MEDICAMENTO;HERPESINE;100140033;ANTIVIROTICOS
MEDICAMENTO;HERPESINE;156510046;ANTIVIROTICOS
MEDICAMENTO;HERPEX;135480064;ANTIVIROTICOS
MEDICAMENTO;HERPEX;102160128;ANTIVIROTICOS
MEDICAMENTO;HERPEX;104971325;ANTIVIROTICOS
MEDICAMENTO;HERPFAR;103850105;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
MEDICAMENTO;HERPSTAL;135690508;ANTIVIROTICOS
MEDICAMENTO;HERPSTAL;105830940;ANTIVIROTICOS
MEDICAMENTO;HERTRAX;108970035;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
MEDICAMENTO;HERVIRAX;141070018;ANTIVIROTICOS
MEDICAMENTO;HERZATEN;105830935;ANTIANGINOSOS E VASODILATADORES
MEDICAMENTO;HERZOV;126750317;ANTIVIROTICOS
MEDICAMENTO;HERZOV;126750335;ANTIVIROTICOS
MEDICAMENTO;HERZUMA;192160002;ANTINEOPLASICO
MEDICAMENTO;HESTAR 200;142770010;SUBSTITUTOS DO PLASMA E EXPANSORES PLASMATICOS
MEDICAMENTO;HETGEM;165070007;AGENTES ANTINEOPLÁSICOS
MEDICAMENTO;HETORI;101710200;ANTINFLAMATORIOS ANTIREUMATICOS
MEDICAMENTO;HETORI;100290206;ANTINFLAMATORIOS ANTIREUMATICOS
MEDICAMENTO;HEVELAIR;106390263;EXPECTORANTES + FITOTERAPICO SIMPLES
MEDICAMENTO;HEVELAIR;100380104;EXPECTORANTES + FITOTERAPICO SIMPLES
MEDICAMENTO;HEXABRIX 320;149800013;PRODUTOS PARA DIAGNOSTICO POR IMAGEM
MEDICAMENTO;HEXAMENON;101910174;POLIVITAMINICOS COM MINERAIS
MEDICAMENTO;HEXOMEDINE;113000076;ANTINFECCIOSOS E ANTISSEPTICOS TOPICOS PARA OROFARINGE
MEDICAMENTO;HEXOMEDINE;183260310;ANTINFECCIOSOS E ANTISSEPTICOS TOPICOS PARA OROFARINGE
MEDICAMENTO;HEZO;103720295;HIPNOTICOS
MEDICAMENTO;HF 12;132230028;PRODUTOS PARA DIALISE
MEDICAMENTO;HF 24;132230099;PRODUTOS PARA DIALISE
MEDICAMENTO;HI-CLOSAN;103110133;ANTISSEPTICO
MEDICAMENTO;HI-ODIN;103110023;ANTINFECCIOSOS TOPICOS
MEDICAMENTO;HIBOR;101180613;ANTITROMBOTICO
MEDICAMENTO;HIBOR;102351102;ANTITROMBOTICO
MEDICAMENTO;HICACINA;103110059;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;HICLOFEN;103110036;ANTINFLAMATORIOS ANTIREUMATICOS
MEDICAMENTO;HICONAZOL;103110073;ANTIMICOTICO
MEDICAMENTO;HICOVAN;103110123;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;HICOVAN;103110137;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;HICOVAN;172230007;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;HIDANTAL;113000233;ANTICONVULSIVANTES
MEDICAMENTO;HIDANTAL;183260311;ANTICONVULSIVANTES
MEDICAMENTO;HIDAZOL;103110021;AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS
MEDICAMENTO;HIDAZOL;103110148;AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS
MEDICAMENTO;HIDOPAT;115200010;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;HIDRACAL;102470026;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;HIDRADANSK;104920140;REIDRATANTES ORAIS
MEDICAMENTO;HIDRAFIX;106390162;REIDRATANTES ORAIS
MEDICAMENTO;HIDRAFIX 90;106390279;FORMULAÇÕES DE SAIS PARA REIDRATAÇÃO ORAL
MEDICAMENTO;HIDRALYTE;138410049;REIDRATANTES ORAIS
MEDICAMENTO;HIDRAPEL PLUS;106750047;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS
MEDICAMENTO;HIDRAPLUS;104041977;REIDRATANTES ORAIS
MEDICAMENTO;HIDRAPLUS;172870439;REIDRATANTES ORAIS
MEDICAMENTO;HIDRAPLUS;155840381;REIDRATANTES ORAIS
MEDICAMENTO;HIDRARIN;100020086;DIURETICOS
MEDICAMENTO;HIDRATAEGUS;102470029;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;HIDRATIL 45;102940106;REIDRATANTES ORAIS
MEDICAMENTO;HIDRATIL 45;104650461;REIDRATANTES ORAIS
MEDICAMENTO;HIDRAZIDA;115200021;DIURETICOS SIMPLES
MEDICAMENTO;HIDRAZIL;115200008;AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS
MEDICAMENTO;HIDRAZIM;106240090;DIURETICOS
MEDICAMENTO;HIDRION;104440037;DIURETICOS
MEDICAMENTO;HIDROAL;138100004;ANTIACIDO
MEDICAMENTO;HIDROALERG;135690532;ANTI-HISTAMINICOS SISTEMICOS
MEDICAMENTO;HIDROALERG;135690711;ANTI-HISTAMINICOS SISTEMICOS
MEDICAMENTO;HIDROBROMETO DE ELETRIPTANO;102160069;ANALGESICOS CONTRA ENXAQUECA
MEDICAMENTO;HIDROBROMETO DE GALANTAMINA ( PORT 344 /98  LT C1);112130202;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;HIDROCIN;121170018;OUTRAS PREPARACOES PARA TERAPIA SINTOMATICA NASAL
MEDICAMENTO;HIDROCIN;105730312;OUTRAS PREPARACOES PARA TERAPIA SINTOMATICA NASAL
MEDICAMENTO;HIDROCLORITIAZIDA;112830098;DIURETICOS
MEDICAMENTO;HIDROCLOROTIAZIDA;121550019;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;107140142;ANTI-HIPERTENSIVOS
MEDICAMENTO;HIDROCLOROTIAZIDA;104440102;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;102030047;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;101910248;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;121900001;DIURETICOS
MEDICAMENTO;HIDROCLOROTIAZIDA;103390039;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;112100016;DIURETICOS
MEDICAMENTO;HIDROCLOROTIAZIDA;109980003;DIURETICOS
MEDICAMENTO;HIDROCLOROTIAZIDA;112330011;DIURETICOS
MEDICAMENTO;HIDROCLOROTIAZIDA;116540012;DIURETICOS
MEDICAMENTO;HIDROCLOROTIAZIDA;152130002;DIURETICOS
MEDICAMENTO;HIDROCLOROTIAZIDA;142570022;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;146950010;DIURETICOS
MEDICAMENTO;HIDROCLOROTIAZIDA;100380086;DIURETICOS
MEDICAMENTO;HIDROCLOROTIAZIDA;104650382;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;102350792;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;105830491;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;135690363;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;172870283;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;167730237;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;155840241;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;109170093;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;110390200;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;104810096;DIURETICOS SIMPLES
MEDICAMENTO;HIDROCLOROTIAZIDA;183260268;DIURETICOS
MEDICAMENTO;HIDROCORTE;105830068;CREME DERMATOLOGICO
MEDICAMENTO;HIDROCORTE;167730155;CREME DERMATOLOGICO
MEDICAMENTO;HIDROCORTEX;106460106;HORMONIOS CORTICOSTEROIDES
MEDICAMENTO;HIDROCORTISONA;101180134;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;HIDROCORTISONA;105530233;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;HIDROCORTISONA;135320005;CORTICOSTEROIDES TOPICOS
MEDICAMENTO;HIDROCORTISONA;102350806;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;HIDROCORTISONA;102350808;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;HIDROCORTISONA;105830501;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;HIDROCORTISONA;105830503;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;HIDROCORTISONA;135690377;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;HIDROCORTISONA;135690378;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;HIDROCORTISONA;167730052;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;HIDROCORTISONA (COMO SUCCINATO SODICO);126030052;HORMONIOS CORTICOSTEROIDES
MEDICAMENTO;HIDROCORTISONA AC. + ASSOCIAÇÕES;101470104;ANTINFECCIOSOS E ANTISSEPTICOS TOPICOS PARA OROFARINGE
MEDICAMENTO;HIDROCORTIZ;112830026;GLICOCORTICOIDES SISTEMICOS
MEDICAMENTO;HIDROCORTIZONA;102940095;HORMONIOS CORTICOSTEROIDES
